patric_genome_id,bgcflow_genome_id,genome_name,organism_name,taxon_id,genome_status,strain,serovar,biovar,pathovar,mlst,other_typing,culture_collection,type_strain,completion_date,publication,bioproject_accession,biosample_accession,assembly_accession,genbank_accessions,refseq_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosomes,plasmids,contigs,sequences,genome_length,gc_content,patric_cds,brc1_cds,refseq_cds,isolation_site,isolation_source,isolation_comments,collection_date,isolation_country,geographic_location,latitude,longitude,altitude,depth,other_environmental,host_name,host_gender,host_age,host_health,body_sample_site,body_sample_subsite,other_clinical,antimicrobial_resistance,antimicrobial_resistance_evidence,gram_stain,cell_shape,motility,sporulation,temperature_range,optimal_temperature,salinity,oxygen_requirement,habitat,disease,comments,additional_metadata,contig_l50,contig_n50,trna,rrnacoarse_consistency,fine_consistency,checkm_completeness,checkm_contamination,genome_qualitydate_created,date_modified
1423806.3,GCF_001436705.1,Lactobacillus sucicola DSM 21376 = JCM 15457,,1423806,WGS,DSM 21376,,,,,,DSM:21376,,2015-11-06T00:00:00Z,26415554,PRJNA222257,SAMN02369475,GCF_001436705.1,AYZF01000000,,Shanghai Majorbio,,Illumina MiSeq; Illumina HiSeq,100x,SOAPdenovo v. 2,,,18.0,,2459509.0,38.47,2391.0,,2234.0,,sap,,2009,Japan,Japan,,,,,,Quercus,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Lactobacillus,,2.0,651964.0,57.0,,96.2,100.0,0.0,,2016-01-17T17:46:16.006Z
1236534.3,GCF_000612445.1,Lactobacillus sucicola JCM 15457,,1423806,WGS,JCM 15457,,,,,,,,2014-03-27T00:00:00Z,24812225,PRJDB622,SAMD00009355,GCA_000612445.1,BALC00000000,-,The University of Tokyo,,Ion PGM,42.6x,Newbler v. 2.8,,,15.0,,2454642.0,38.4,2528.0,,2409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For the promotion of various studies, we perform genome sequencing of the important 300 microbial organisms to human and the environment.",,3.0,402418.0,51.0,,93.0,100.0,16.4,,2015-03-16T03:17:09.594Z
1423812.3,GCF_001434935.1,Lactobacillus uvarum DSM 19971,,1423812,WGS,DSM 19971,,,,,,DSM:19971,,2015-11-06T00:00:00Z,26415554,PRJNA222257,SAMN02369480,GCF_001434935.1,AZEG01000000,,Shanghai Majorbio,,Illumina MiSeq; Illumina HiSeq,100x,SOAPdenovo v. 2,,,164.0,,2686405.0,36.87,2773.0,,2463.0,,must of Bobal grape variety,,2009,Spain,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Lactobacillus,,9.0,96515.0,49.0,,96.2,100.0,3.1,,2016-01-17T17:45:45.230Z
375175.20,GCF_001663675.1,Lactobacillus backii strain TMW 1.1989,,375175,Complete,TMW 1.1989,,,,,,,,2016-06-16T00:00:00Z,,PRJNA290141,SAMN04505727,GCA_001663675.1,"CP014873,CP014874,CP014875,CP014876,CP014877,CP014878,CP014879,CP014880","NZ_CP014873.1,NZ_CP014874.1,NZ_CP014875.1,NZ_CP014876.1,NZ_CP014877.1,NZ_CP014878.1,NZ_CP014879.1,NZ_CP014880.1",Technische Universitaet Muenchen,,PacBio,89,Celera Assembler v. 1,1.0,7.0,8.0,,2851935.0,40.77,2720.0,,2560.0,,beer,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,,,,,,genome comparison of beer-spoiling and non-spoiling strains,sample_type:cell culture,1.0,2672521.0,67.0,,95.5,100.0,0.0,,2016-07-06T04:24:31.085Z
375175.23,GCF_001663755.1,Lactobacillus backii strain TMW 1.2002,,375175,Complete,TMW 1.2002,,,,,,,,2016-06-16T00:00:00Z,,PRJNA290141,SAMN04505730,GCA_001663755.1,"CP014899,CP014900,CP014901,CP014902,CP014903,CP014904,CP014905,CP014906","NZ_CP014899.1,NZ_CP014900.1,NZ_CP014901.1,NZ_CP014902.1,NZ_CP014903.1,NZ_CP014904.1,NZ_CP014905.1,NZ_CP014906.1",Technische Universitaet Muenchen,,PacBio,168,Celera Assembler v. 1,1.0,7.0,8.0,,2845603.0,40.74,2731.0,,2556.0,,brewery environment,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,,,,,,genome comparison of beer-spoiling and non-spoiling strains,sample_type:cell culture,1.0,2664097.0,67.0,,95.4,100.0,0.0,,2016-07-06T04:29:40.202Z
375175.21,GCF_001663715.1,Lactobacillus backii strain TMW 1.1991,,375175,Complete,TMW 1.1991,,,,,,,,2016-06-16T00:00:00Z,,PRJNA290141,SAMN04505728,GCA_001663715.1,"CP014881,CP014882,CP014883,CP014884,CP014885,CP014886,CP014887,CP014888,CP014889","NZ_CP014881.1,NZ_CP014882.1,NZ_CP014883.1,NZ_CP014884.1,NZ_CP014885.1,NZ_CP014886.1,NZ_CP014887.1,NZ_CP014888.1,NZ_CP014889.1",Technische Universitaet Muenchen,,PacBio,99,Celera Assembler v. 1,1.0,8.0,9.0,,2818432.0,40.73,2697.0,,2505.0,,brewery environment,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,,,,,,genome comparison of beer-spoiling and non-spoiling strains,sample_type:cell culture,1.0,2563677.0,67.0,,96.4,100.0,0.0,,2016-07-06T04:26:16.024Z
375175.19,GCF_001663655.1,Lactobacillus backii strain TMW 1.1988,,375175,Complete,TMW 1.1988,,,,,,,,2016-06-16T00:00:00Z,,PRJNA290141,SAMN04505726,GCA_001663655.1,"CP014623,CP014624,CP014625,CP014626,CP014627,CP014628,CP014629,CP014630,CP014631,CP014632,CP014633","NZ_CP014623.1,NZ_CP014624.1,NZ_CP014625.1,NZ_CP014626.1,NZ_CP014627.1,NZ_CP014628.1,NZ_CP014629.1,NZ_CP014630.1,NZ_CP014631.1,NZ_CP014632.1,NZ_CP014633.1",Technische Universitaet Muenchen,,PacBio,121,Celera Assembler v. 1,1.0,10.0,11.0,,2824377.0,40.8,2758.0,,2567.0,,light wheat beer,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,,,,,,genome comparison of beer-spoiling and non-spoiling strains,sample_type:cell culture,1.0,2558858.0,69.0,,96.3,100.0,0.0,,2016-07-06T04:22:03.716Z
375175.22,GCF_001663735.1,Lactobacillus backii strain TMW 1.1992,,375175,Complete,TMW 1.1992,,,,,,,,2016-06-16T00:00:00Z,,PRJNA290141,SAMN04505729,GCA_001663735.1,"CP014890,CP014891,CP014892,CP014893,CP014894,CP014895,CP014896,CP014897,CP014898","NZ_CP014890.1,NZ_CP014891.1,NZ_CP014892.1,NZ_CP014893.1,NZ_CP014894.1,NZ_CP014895.1,NZ_CP014896.1,NZ_CP014897.1,NZ_CP014898.1",Technische Universitaet Muenchen,,PacBio,109,Celera Assembler v. 1,1.0,8.0,9.0,,2782906.0,40.82,2718.0,,2524.0,,brewery environment,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,,,,,,genome comparison of beer-spoiling and non-spoiling strains,sample_type:cell culture,1.0,2548351.0,66.0,,96.6,100.0,0.0,,2016-07-06T04:29:23.297Z
375175.84,GCF_002770655.1,Lactobacillus backii strain VTT E-123217,,375175,WGS,VTT E-123217,,,,,,,,2017-11-14T00:00:00Z,29126241,PRJNA354877,SAMN06053760,GCA_002770655.1,NAES01000000,,University of Saskatchewan,,Illumina MiSeq,50x,SPAdes v. 3.09.00,,,15.0,,2782635.0,40.63,2708.0,,2541.0,,Beer bottle from 1840's shipwreck,isolated from 170-year-old shipwreck beer,2010-01-01,Finland,Finland: south of the Aland Islands,,,,,,,,170 year,,,,,,,,,,,,,,,,,Pediococcus damnosus and Lactobacillus backii strains were isolated from 170-year-old shipwreck beer. The shipwreck strains were genome sequenced with modern day strains from the same species to compare genetic variation.,sample_type:cell culture,1.0,2615712.0,58.0,,96.2,100.0,0.0,,2017-12-31T21:34:22.286Z
375175.85,GCF_002770675.1,Lactobacillus backii strain L101,,375175,WGS,L101,,,,,,,,2017-11-14T00:00:00Z,29126241,PRJNA354877,SAMN06562979,GCA_002770675.1,NAET01000000,,University of Saskatchewan,,Illumina MiSeq,50x,SPAdes v. 3.09.00,,,14.0,,2617206.0,40.65,2613.0,,2417.0,,bottled beer,isolated from 170-year-old shipwreck beer,2012,Canada,Canada:Saskatoon,,,,,,,,170 year,,,,,,,,,,,,,,,,,Pediococcus damnosus and Lactobacillus backii strains were isolated from 170-year-old shipwreck beer. The shipwreck strains were genome sequenced with modern day strains from the same species to compare genetic variation.,sample_type:cell culture,1.0,1747168.0,58.0,,96.5,100.0,0.0,,2017-12-31T21:35:17.748Z
1607.3,GCF_009650015.1,Lactobacillus bifermentans strain LB003,,1607,Complete,LB003,,,,,,,,2019-11-12T00:00:00Z,,PRJNA579409,SAMN13111358,GCA_009650015.1,"CP045872,CP045873,CP045874",,Korea University,,PacBio,284.03x,PacBio SMRT Analysis v. v2.3,1.0,2.0,3.0,,3274863.0,44.269005,3291.0,,3141.0,,blown cheese,,1972-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,Genome sequencing of Lactobacillus bifermentans,sample_type:Whole organism,1.0,3159403.0,68.0,,95.3,,,,2019-11-25T19:54:36.944Z
1423726.3,GCF_001434575.1,Lactobacillus bifermentans DSM 20003,,1423726,WGS,DSM 20003,,,,,,DSM:20003,,2015-11-06T00:00:00Z,26415554,PRJNA222257,SAMN02369366,GCF_001434575.1,AZDA01000000,,Shanghai Majorbio,,Illumina MiSeq; Illumina HiSeq,100x,SOAPdenovo v. 2,,,147.0,,3133992.0,44.28,3203.0,,2964.0,,blown cheese,,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Lactobacillus,,13.0,67692.0,56.0,,94.8,100.0,0.0,,2016-01-17T17:45:38.582Z
2559922.3,GCF_005405165.1,Lactobacillus sp. 735-2,,2559922,WGS,735-2,,,,,,NCIMB:15190,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164304,GCA_005405165.1,BJDN01000000,,Northeast Agricultural University,,Illumina HiSeq,304x,SPAdes,,,99.0,,2845990.0,43.467205,2823.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,2015,China,China,,,,,,,,,,,,,,,Positive,ARRAY(0x6ae25a8),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,12.0,80161.0,57.0,,,,,,2019-07-20T22:58:13.001Z
1610.8,GCF_007954685.1,Lactobacillus coryniformis strain CBA3616,,1610,Complete,CBA3616,,,,,,,,2019-08-11T00:00:00Z,,PRJNA544551,SAMN11843667,GCA_007954685.1,CP042392,,World Institute of Kimchi,,PacBio RSII,193.85x,HGAP v. v 3.0,1.0,,1.0,,3000133.0,42.96393,2988.0,,2808.0,,kimchi,,,South Korea,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,Genomic features of bacteria were analyzed.,sample_type:cell culture,1.0,3000133.0,64.0,,96.2,,,,2019-10-01T15:52:13.923Z
913848.7,GCF_002706425.1,Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001,,913848,Complete,DSM 20001,,,,,,DSM:20001,,2017-10-25T00:00:00Z,,PRJNA349078,SAMN05920237,GCA_002706425.1,CP017713,,Kyungpook National University,,PacBio,272.55,SMRT analysis 2.3 v. HGAP protocol 2,1.0,,1.0,,2951508.0,43.12,2860.0,,2748.0,,silage,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,The complete genome sequencing of L. coryniformis subsp. coryniformis DSM 20001,sample_type:single cell,1.0,2951508.0,64.0,,95.3,100.0,0.0,,2017-11-24T16:54:29.362Z
913848.3,GCF_000166795.1,Lactobacillus coryniformis subsp. coryniformis KCTC 3167,Lactobacillus coryniformis subsp. coryniformis KCTC 3167,913848,WGS,KCTC 3167,,,,,,,,2010-11-17T00:00:00Z,21148735,PRJNA59837,SAMN02470193,GCA_000166795.1,AELK00000000,NZ_AELK00000000,Korea Research Institute of Bioscience and Biotechnology,assembly,454,20.7,Newbler v. 2.3,0.0,0.0,268.0,,2744475.0,42.8,2678.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,This strain will be used for comparative analysis.,,41.0,20883.0,32.0,,94.0,100.0,3.2,,2015-03-16T03:17:09.594Z
1423822.8,GCF_002706705.1,Lactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535 strain DSM20004,,1423822,Complete,DSM20004,,,,,,DSM 20004,,2017-10-25T00:00:00Z,,PRJNA348627,SAMN05912986,GCA_002706705.1,"CP017697,CP017698,CP017699,CP017700,CP017701",,Kyungpook National University,,PacBio,missing,SMRT analysis 2.3 v. HGAP protocol 2,1.0,4.0,5.0,,3138674.0,43.11,3095.0,,2929.0,,air of cow shed,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete genome sequencing of L. coryniformis subsp. torquens DSM 20004,sample_type:single cell,1.0,2956605.0,64.0,,95.6,100.0,0.0,,2017-11-24T16:54:35.399Z
1267156.3,GCF_003950295.1,Lactobacillus iwatensis strain JCM 18838,,1267156,WGS,JCM 18838,,,,,,JCM:18838,,2018-12-14T00:00:00Z,,PRJNA503273,SAMN10357375,GCA_003950295.1,RHNP01000000,,Northeast Agricultural University,,Illumina HiSeq,1627x,A5-MiSeq v. 20150522,,,89.0,,2622292.0,40.587433,2497.0,,,,Orchardgrass silage,isolated and identified,2013,Japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,"Chinese traditional fermented foods, such as pickle, sourdough and yogurt, are rich in lactic acid bacteria. In recent years, many novel lactic acid bacterial species have been isolated and identified. The goal of this bioproject is to sequence those new lactic acid bacterial species.",sample_type:cell culture,14.0,59805.0,57.0,,95.7,,,,2019-01-31T15:12:02.536Z
2486016.3,GCF_003946445.1,Lactobacillus sp. 257-1,,2486016,WGS,257-1,,,,,,,,2018-12-14T00:00:00Z,,PRJNA503273,SAMN10357359,GCA_003946445.1,RHOF01000000,,Northeast Agricultural University,,Illumina HiSeq,558x,A5-MiSeq v. 20150522,,,127.0,,3038278.0,42.58172,3024.0,,,,pickle,isolated and identified,2015,China,China,,,,,,,,,,,,,,,,,,,,,,,,,"Chinese traditional fermented foods, such as pickle, sourdough and yogurt, are rich in lactic acid bacteria. In recent years, many novel lactic acid bacterial species have been isolated and identified. The goal of this bioproject is to sequence those new lactic acid bacterial species.",sample_type:cell culture,18.0,52997.0,34.0,,95.5,,,,2019-01-31T09:26:22.539Z
336988.15,GCF_001752515.1,Oenococcus kitaharae strain NRIC_0649,,336988,WGS,NRIC_0649,,,,,,,,2016-10-05T00:00:00Z,,PRJNA264402,SAMN03121843,GCF_001752515.1,JSAH00000000,,Institut des Sciences de la Vigne et du Vin,,Illumina,480.0x,SOAPdenovo v. JULY-2012,,2.0,16.0,,1825564.0,42.67,1879.0,,1685.0,,Composting distilled shochu residue,,2003,Japan,Japan:Miyazaki Prefecture,,,,,env_biome:industry,,,,,,,,,,,,,,,,,,,,Oenococcus kitaharae NRIC_0649 Genome sequencing,,3.0,285276.0,43.0,,99.7,100.0,0.0,,2016-11-16T22:29:28.017Z
336988.14,GCF_001752505.1,Oenococcus kitaharae strain NRIC_0650,,336988,WGS,NRIC_0650,,,,,,,,2016-10-05T00:00:00Z,,PRJNA264405,SAMN03121844,GCF_001752505.1,JSAI00000000,,Institut des Sciences de la Vigne et du Vin,,Illumina,432.0x,SOAPdenovo v. JULY-2012,,1.0,16.0,,1785288.0,42.75,1835.0,,1646.0,,Composting distilled shochu residue,,2003,Japan,Japan:Miyazaki Prefecture,,,,,env_biome:industry,,,,,,,,,,,,,,,,,,,,Oenococcus kitaharae NRIC_0650 Genome sequencing,,3.0,282363.0,43.0,,99.6,100.0,0.0,,2016-11-16T22:29:29.628Z
336988.16,GCF_001752545.1,Oenococcus kitaharae strain NRIC_0647,,336988,WGS,NRIC_0647,,,,,,,,2016-10-05T00:00:00Z,,PRJNA264401,SAMN03121841,GCF_001752545.1,JSAG00000000,,Institut des Sciences de la Vigne et du Vin,,Illumina,464.0x,SOAPdenovo v. JULY-2012,,1.0,27.0,,1839043.0,42.79,1907.0,,1699.0,,Composting distilled shochu residue,,2003,Japan,Japan:Miyazaki Prefecture,,,,,env_biome:industry,,,,,,,,,,,,,,,,,,,,Oenococcus kitaharae NRIC_0647 Genome sequencing,,3.0,261715.0,43.0,,99.7,100.0,0.0,,2016-11-16T22:29:34.599Z
1045004.4,GCF_000241055.1,Oenococcus kitaharae DSM 17330,Oenococcus kitaharae DSM 17330,1045004,WGS,DSM17330,,,,,, ,,2012-01-03T00:00:00Z,,PRJNA67967,,GCA_000241055.1,"CM001398.1,CM001399.1","NZ_CM001398.1,NZ_CM001399.1",The Australian Wine Research Institute,complete,,,,0.0,0.0,2.0,,1842138.0,42.68,1853.0,,1825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Only other species in addition to the important wine microorganism Oenococcus oeni that has been identified in the genus Oenococcus.,,1.0,1833825.0,44.0,,99.8,100.0,0.0,,2015-03-16T03:17:09.594Z
1045004.5,GCF_000428085.1,Oenococcus kitaharae DSM 17330,,1045004,WGS,DSM 17330,,,,,,DSM:17330,,2015-03-22T00:00:00Z,,PRJNA165467,SAMN02441565,GCF_000428085.1,ATZG01000000,,DOE Joint Genome Institute,,Illumina HiSeq 2000,Unknown,Unknown program v. before 2013-04-12,,,5.0,,1843867.0,42.55,1884.0,,,,,,,Japan,Japan,,,,,,,,,,,,,,,,,,,,,,,,,Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project,,1.0,1745632.0,44.0,,99.8,100.0,0.0,,2016-01-17T15:31:02.774Z
1247.844,GCF_002966535.1,Oenococcus oeni strain UBOCC-A-315001,,1247,Complete,UBOCC-A-315001,,,,,,UBOCC:BL2,,2018-03-02T00:00:00Z,,PRJNA311683,SAMN04487212,GCA_002966535.1,CP014324,,University of Bordeaux,,Illumina,14.144,SPAdes v. 3.6.2,1.0,,1.0,,1876981.0,37.733574,1930.0,,1814.0,,Kombucha green tea pellide,,2014,France,France: western Brittany,,,,,,,,,,,,,,,,,,,,C,,,,,Sequencing and comparison of Oenococcus oeni strains.,"sample_type:Kombucha green tea pellide at start of fermentation;biomaterial_provider:Monika Coton, LUBEM EA 3882, Universite de Brest;collected_by:Monika Coton;identified_by:Monika Coton",1.0,1876981.0,44.0,,99.0,,,,2019-09-29T18:44:47.781Z
1247.839,GCF_900519455.1,Oenococcus oeni strain UBOCC-A-315001,,1247,Complete,UBOCC-A-315001,,,,,,,,2019-04-01T00:00:00Z,,PRJEB28094,SAMEA4822705,GCA_900519455.1,LR031514,,ISVV,,,,,1.0,,1.0,,1876981.0,37.733574,1957.0,,1916.0,,"cider and 5 from kombucha were sequenced, annotated, and added to the available genetic sequences of O","isolated from cider and 5 from kombucha were sequenced, annotated, and added to the available genetic sequences of O. oeni to perform comparative genomics analyzes",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oenococcus oeni is a lactic acid bacteria adapted to the low pH, high ethanol environment of wine and cider fermentation. It mutates rapidly, is highly specialized, and has a small genome of 1.7-2 mb. It is of great interest to industry due to the importance of malolactic fermentation.Previously, several authors has proposed population structures of Oenococcus oeni, but a consensus had not been reached.Here, 9 new strains isolated from cider and 5 from kombucha were sequenced, annotated, and added to the available genetic sequences of O. oeni to perform comparative genomics analyzes.",,1.0,1876981.0,44.0,,99.0,,,,2019-07-15T20:56:21.722Z
1247.1115,GCF_020510245.1,Oenococcus oeni strain AWRIB429,,1247,Complete,AWRIB429,,,,,,,,2021-10-15T00:00:00Z,34612664,PRJNA713911,SAMN21464313,GCA_020510245.1,"CP084701,CP084702",,The Australian Wine Research Institute,,Oxford Nanopore MinION,200.0x,Unicycler v. 0.4.8,1.0,1.0,2.0,,1892074.0,38.074673,2067.0,,1890.0,,Wine,,2020,Australia,Australia: Adelaide,,,,,,,,,,,,,,,,,,,,,,,,,"To successfully complete malolactic fermentation (MLF), Oenococcus oeni must overcome wine stress conditions of low pH, high ethanol, and presence of SO2. Failure to complete MLF may result in detrimental effects to the quality and stability of the resulting wines. Research efforts to date have focused on elucidating the mechanisms and genetic features that confer the ability to withstand low pH and high ethanol concentrations on O. oeni, however, the responses to SO2 stress are less well defined. This study focused on characterizing the transcriptional response of O. oeni to SO2 challenge during cultivation in a continuous system at wine-like pH (3.5). This experimental design allowed the precise discrimination of transcriptional changes linked to SO2 stress from responses associated to growth stage and cultivation parameters. Differential gene expression analysis revealed major transcriptional changes following SO2 exposure and suggested that this compound primarily interacts with intracellular proteins, DNA and the cell envelope of O. oeni. The molecular chaperone hsp20, which has a demonstrated function in the heat, ethanol and acid stress response, was highly upregulated, confirming its additional role in the response of this species to SO2 stress. This work also reports the first nanopore-based complete genome assemblies for O. oeni.",sample_type:cell culture,1.0,1870168.0,43.0,,98.7,,,,2021-11-30T15:45:50.014Z
1247.1113,GCF_020510245.1,Oenococcus oeni strain AWRIB429,,1247,Complete,AWRIB429,,,,,,,,2021-10-15T00:00:00Z,34612664,PRJNA713911,SAMN21464313,GCA_020510245.1,"CP084701,CP084702",,The Australian Wine Research Institute,,Oxford Nanopore MinION,200.0x,Unicycler v. 0.4.8,1.0,1.0,2.0,,1892074.0,38.074673,2067.0,,1890.0,,Wine,,2020,Australia,Australia: Adelaide,,,,,,,,,,,,,,,,,,,,,,,,,"To successfully complete malolactic fermentation (MLF), Oenococcus oeni must overcome wine stress conditions of low pH, high ethanol, and presence of SO2. Failure to complete MLF may result in detrimental effects to the quality and stability of the resulting wines. Research efforts to date have focused on elucidating the mechanisms and genetic features that confer the ability to withstand low pH and high ethanol concentrations on O. oeni, however, the responses to SO2 stress are less well defined. This study focused on characterizing the transcriptional response of O. oeni to SO2 challenge during cultivation in a continuous system at wine-like pH (3.5). This experimental design allowed the precise discrimination of transcriptional changes linked to SO2 stress from responses associated to growth stage and cultivation parameters. Differential gene expression analysis revealed major transcriptional changes following SO2 exposure and suggested that this compound primarily interacts with intracellular proteins, DNA and the cell envelope of O. oeni. The molecular chaperone hsp20, which has a demonstrated function in the heat, ethanol and acid stress response, was highly upregulated, confirming its additional role in the response of this species to SO2 stress. This work also reports the first nanopore-based complete genome assemblies for O. oeni.",sample_type:cell culture,1.0,1870168.0,43.0,,98.7,,,,2021-10-31T15:50:16.219Z
1247.1123,GCF_020510245.1,Oenococcus oeni strain AWRIB429,,1247,Complete,AWRIB429,,,,,,,,2021-10-15T00:00:00Z,34612664,PRJNA713911,SAMN21464313,GCA_020510245.1,"CP084701,CP084702",,The Australian Wine Research Institute,,Oxford Nanopore MinION,200.0x,Unicycler v. 0.4.8,1.0,1.0,2.0,,1892074.0,38.074673,2067.0,,1890.0,,Wine,,2020,Australia,Australia: Adelaide,,,,,,,,,,,,,,,,,,,,,,,,,"To successfully complete malolactic fermentation (MLF), Oenococcus oeni must overcome wine stress conditions of low pH, high ethanol, and presence of SO2. Failure to complete MLF may result in detrimental effects to the quality and stability of the resulting wines. Research efforts to date have focused on elucidating the mechanisms and genetic features that confer the ability to withstand low pH and high ethanol concentrations on O. oeni, however, the responses to SO2 stress are less well defined. This study focused on characterizing the transcriptional response of O. oeni to SO2 challenge during cultivation in a continuous system at wine-like pH (3.5). This experimental design allowed the precise discrimination of transcriptional changes linked to SO2 stress from responses associated to growth stage and cultivation parameters. Differential gene expression analysis revealed major transcriptional changes following SO2 exposure and suggested that this compound primarily interacts with intracellular proteins, DNA and the cell envelope of O. oeni. The molecular chaperone hsp20, which has a demonstrated function in the heat, ethanol and acid stress response, was highly upregulated, confirming its additional role in the response of this species to SO2 stress. This work also reports the first nanopore-based complete genome assemblies for O. oeni.",sample_type:cell culture,1.0,1870168.0,43.0,,98.7,,,,2021-12-24T11:23:43.059Z
1247.924,GCF_009728955.1,Oenococcus oeni strain SD-2a,,1247,Complete,SD-2a,,,,,,,,2019-12-04T00:00:00Z,,PRJNA529510,SAMN11269073,GCA_009728955.1,CP038451,,Northwest A&F University,,Illumina HiSeq; PacBio RSII,710.83x,HGAP v. Dec-2018,1.0,0.0,1.0,,1852479.0,37.798325,2017.0,,1837.0,,Wine,,Oct-2018,China,China:Shaanxi,,,,,,,,,,,,,,,,,,,,,,,,,Complete genome sequence of Oenococcus oeni SD-2a was obtained based on both PacBio and Illumina platforms,sample_type:whole organism,1.0,1852479.0,43.0,,98.6,,,,2021-01-01T15:31:41.417Z
1247.840,GCF_900519475.1,Oenococcus oeni strain CRBO_1381,,1247,Complete,CRBO_1381,,,,,,,,2019-04-01T00:00:00Z,,PRJEB28094,SAMEA4822710,GCA_900519475.1,LR031358,,ISVV,,,,,1.0,,1.0,,1834577.0,37.814877,1934.0,,1923.0,,"cider and 5 from kombucha were sequenced, annotated, and added to the available genetic sequences of O","isolated from cider and 5 from kombucha were sequenced, annotated, and added to the available genetic sequences of O. oeni to perform comparative genomics analyzes",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oenococcus oeni is a lactic acid bacteria adapted to the low pH, high ethanol environment of wine and cider fermentation. It mutates rapidly, is highly specialized, and has a small genome of 1.7-2 mb. It is of great interest to industry due to the importance of malolactic fermentation.Previously, several authors has proposed population structures of Oenococcus oeni, but a consensus had not been reached.Here, 9 new strains isolated from cider and 5 from kombucha were sequenced, annotated, and added to the available genetic sequences of O. oeni to perform comparative genomics analyzes.",,1.0,1834577.0,44.0,,99.0,,,,2019-07-15T20:55:17.716Z
